Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Male,20,Economics,60.8,9.2,1.85,6.3,8,3.15
Female,21,Psychology,69.7,10.3,1.8,6.6,12,1.82
Male,22,Engineering,51.3,7.4,2.6,6.6,5,2.64
Male,19,Engineering,82.0,5.2,2.29,9.2,14,3.14
Male,21,Business,76.5,7.0,2.39,6.7,13,1.54
Female,21,Psychology,83.9,6.9,2.5,7.2,9,2.74
Female,23,Economics,67.5,7.2,2.82,8.6,6,2.4
Male,22,Computer Science,41.3,4.5,2.79,6.0,7,1.74
Male,21,Psychology,63.1,2.7,2.74,7.7,5,2.66
Female,21,Mathematics,64.8,1.8,2.65,6.0,7,2.35
Female,19,Engineering,54.5,5.8,2.99,9.0,6,2.96
Male,21,Engineering,63.4,4.3,3.28,6.3,13,2.47
Male,20,Computer Science,46.4,6.9,3.07,6.8,14,3.28
Male,21,Computer Science,49.5,9.1,2.44,8.4,15,3.31
Female,19,Economics,64.1,8.0,3.38,7.8,12,2.53
Female,22,Economics,59.8,3.4,2.59,7.4,4,2.68
Male,20,Engineering,51.6,8.7,2.76,8.5,14,2.08
Female,22,Economics,38.6,5.0,2.93,8.1,9,2.2
Female,22,Business,74.4,8.2,2.81,8.8,6,1.94
Male,20,Business,55.4,5.4,2.33,5.4,3,2.65
Male,22,Business,75.9,10.7,1.85,6.6,9,3.65
Female,20,Engineering,50.7,5.6,2.41,7.4,10,2.53
Female,21,Mathematics,52.1,9.4,1.98,6.7,10,2.14
Male,23,Mathematics,58.7,10.9,2.02,8.1,5,2.51
Female,21,Mathematics,77.4,4.6,2.56,9.0,9,3.41
Male,21,Economics,38.0,11.6,2.92,7.8,13,3.3
Female,22,Computer Science,60.8,4.6,2.26,5.8,7,3.07
Female,20,Engineering,69.8,5.2,3.57,7.0,13,2.28
Male,20,Economics,86.2,5.3,2.45,7.5,5,1.84
Male,23,Economics,73.4,8.8,2.72,7.3,8,1.55
Female,23,Engineering,54.0,10.6,2.98,5.7,18,2.81
Male,21,Engineering,67.1,10.6,2.58,6.1,9,2.4
Male,22,Computer Science,68.9,6.6,2.18,6.8,10,3.05
Male,21,Engineering,59.7,12.4,2.75,7.5,15,2.49
Male,21,Computer Science,72.6,7.7,3.22,5.6,3,3.46
Male,21,Economics,54.9,6.8,2.92,5.1,11,3.04
Male,21,Computer Science,73.3,5.2,3.15,7.1,11,1.77
Female,21,Economics,70.1,5.1,3.07,7.9,8,2.58
Male,22,Economics,79.6,5.6,2.44,8.3,14,2.23
Female,22,Mathematics,74.9,11.0,2.21,7.4,17,2.2
Female,21,Computer Science,69.0,5.3,2.24,6.4,15,2.49
Male,23,Engineering,79.4,5.3,3.48,6.4,11,2.6
Male,20,Mathematics,67.9,4.7,3.02,6.9,8,2.55
Male,21,Business,49.9,3.7,2.97,8.1,8,2.34
Male,21,Computer Science,62.6,8.4,3.18,8.4,3,2.88
Female,21,Psychology,77.6,4.4,3.08,7.7,16,3.01
Female,23,Mathematics,72.7,8.1,3.55,7.2,14,2.69
Male,20,Mathematics,81.5,8.9,2.54,6.4,5,2.31
Male,22,Mathematics,61.9,11.5,2.85,7.6,6,2.84
Female,21,Economics,61.8,6.6,2.61,7.0,7,2.27
Male,23,Economics,75.8,4.5,2.19,7.2,2,3.08
Male,21,Business,54.4,8.2,2.7,7.5,8,3.46
Male,22,Computer Science,61.2,6.3,3.22,7.7,10,2.98
Male,19,Computer Science,64.7,9.1,2.79,8.4,12,2.14
Female,21,Engineering,77.9,10.0,2.05,7.3,6,2.46
Male,21,Psychology,75.6,8.7,3.12,7.8,9,2.28
Male,20,Computer Science,61.1,6.6,2.28,6.0,5,2.92
Male,20,Computer Science,77.7,5.3,2.41,5.0,7,2.04
Male,19,Psychology,37.4,2.6,2.37,9.3,5,3.02
Female,22,Business,63.2,5.0,2.13,6.5,7,2.56
Male,21,Computer Science,63.5,6.7,2.43,7.1,11,3.29
Female,22,Engineering,39.8,12.2,3.51,5.7,7,2.72
Female,20,Business,64.7,7.6,2.87,7.9,18,2.57
Female,23,Mathematics,74.0,8.0,2.17,7.8,15,2.53
Female,20,Economics,34.6,8.8,2.61,7.6,11,1.9
Male,21,Engineering,79.0,6.1,3.06,7.4,5,2.47
Male,20,Computer Science,73.3,10.0,3.02,5.6,12,2.19
Male,19,Business,83.3,6.5,2.32,7.3,10,2.41
Female,20,Engineering,53.3,7.4,2.82,5.6,7,2.99
Male,20,Business,62.7,8.1,3.23,7.4,8,1.89
Female,21,Computer Science,59.7,9.1,2.88,8.1,3,2.47
Female,21,Psychology,40.0,6.8,2.79,8.2,12,2.45
Female,22,Economics,43.6,7.5,2.62,6.3,11,3.11
Male,20,Mathematics,64.2,9.2,3.04,8.6,17,2.48
Male,22,Economics,70.5,7.0,2.21,5.9,11,2.86
Male,20,Mathematics,59.3,10.1,2.99,9.0,13,3.68
Male,22,Mathematics,53.5,7.3,2.86,6.0,11,2.31
Female,21,Engineering,61.6,9.7,2.6,7.6,10,3.62
Male,23,Engineering,65.9,4.7,2.37,6.7,9,1.51
Male,22,Mathematics,64.3,8.8,3.18,5.6,13,2.83
Female,21,Economics,57.5,3.6,1.9,7.7,5,3.21
Male,23,Computer Science,86.6,5.9,1.98,7.0,13,2.48
Female,21,Engineering,51.0,7.7,3.63,5.6,9,3.26
Female,21,Engineering,51.3,6.3,2.28,8.2,8,2.76
Female,20,Business,80.6,9.9,3.27,7.2,13,2.55
Male,21,Mathematics,70.7,8.7,2.97,5.1,5,2.59
Female,20,Computer Science,41.7,9.4,3.03,6.1,10,1.97
Female,21,Engineering,48.0,6.9,2.25,6.5,12,2.31
Male,20,Computer Science,55.5,2.4,2.41,7.2,12,2.59
Male,21,Computer Science,64.3,8.5,2.96,7.4,10,2.09
Female,23,Psychology,56.9,9.4,2.34,6.0,11,2.67
Male,21,Economics,85.3,5.0,3.19,6.1,16,3.21
Male,22,Business,89.5,8.2,3.48,6.4,8,2.52
Female,20,Economics,61.8,6.3,2.88,8.3,14,3.5
Male,20,Engineering,77.7,8.6,2.87,8.7,6,1.86
Female,22,Economics,77.2,7.6,3.0,6.2,9,2.63
Female,22,Economics,70.9,4.8,2.83,6.9,13,2.12
Male,22,Business,80.8,5.7,2.22,5.4,8,2.47
Male,22,Mathematics,70.5,4.4,2.74,5.4,6,2.58
Female,23,Business,51.9,8.2,1.75,6.7,9,2.71
Female,20,Economics,48.0,7.8,3.09,7.9,9,3.15
Male,21,Business,61.3,9.3,2.88,9.5,7,2.68
Female,20,Psychology,84.5,8.4,2.49,6.8,7,2.51
Male,21,Engineering,75.1,10.6,2.35,4.4,9,3.33
Male,21,Business,52.8,5.5,3.33,6.1,13,3.07
Male,22,Business,45.5,7.7,2.78,6.3,17,2.68
Female,21,Psychology,61.8,3.8,2.0,6.1,12,3.24
Female,19,Economics,88.0,5.3,2.04,8.8,11,3.31
Male,20,Computer Science,69.1,8.6,2.72,7.6,7,3.08
Female,20,Psychology,82.5,5.1,1.86,6.6,13,2.59
Female,22,Psychology,62.2,5.8,2.55,7.7,15,3.22
Female,20,Mathematics,64.0,10.7,2.61,8.5,16,1.73
Male,20,Business,70.2,13.1,1.99,9.1,15,2.51
Female,20,Mathematics,47.1,6.4,2.88,6.9,11,3.07
Female,22,Engineering,69.4,4.7,2.19,6.0,6,3.33
Male,20,Business,64.8,4.9,2.78,8.8,1,3.5
Male,23,Psychology,61.1,12.1,2.53,6.8,11,3.05
Female,21,Computer Science,73.3,8.6,2.86,5.9,7,3.19
Female,20,Computer Science,66.6,7.5,1.9,5.3,10,3.2
Female,22,Computer Science,81.1,7.6,2.1,5.6,7,2.28
Male,21,Business,82.6,9.7,3.08,6.8,7,2.43
Male,21,Engineering,38.9,8.7,3.47,6.0,7,3.45
Female,21,Mathematics,73.3,6.0,2.12,7.3,16,1.88
Female,22,Engineering,41.4,7.6,3.47,6.8,13,2.03
Male,21,Economics,57.7,2.7,2.95,7.5,4,2.8
Female,22,Mathematics,65.2,9.7,3.07,7.2,10,2.18
Male,20,Psychology,68.7,8.2,2.57,5.3,10,2.21
Female,23,Computer Science,61.9,9.6,3.22,8.1,11,2.48
Male,22,Mathematics,63.6,3.4,2.67,5.7,8,1.98
Male,21,Mathematics,40.3,6.3,2.82,8.1,5,2.86
Male,21,Psychology,43.8,2.4,2.73,6.7,13,2.82
Female,23,Psychology,77.7,6.5,2.06,4.9,9,2.83
Male,19,Business,53.6,6.8,3.25,9.1,3,2.93
Female,22,Business,59.8,7.7,2.99,8.6,10,3.22
Female,20,Economics,45.7,5.3,2.83,8.1,13,2.75
Male,21,Business,93.4,7.9,2.68,7.0,11,3.2
Male,22,Mathematics,60.6,6.2,2.77,7.0,4,2.27
Female,22,Computer Science,77.0,9.7,2.97,6.9,11,2.55
Male,19,Business,79.9,11.1,3.11,5.7,8,3.27
Female,22,Economics,71.2,7.8,2.64,5.4,10,2.05
Male,22,Economics,47.6,5.7,2.16,8.2,9,2.27
Female,21,Mathematics,54.5,7.1,2.52,6.4,16,2.97
Female,20,Psychology,66.6,8.8,2.77,6.3,8,3.49
Male,22,Mathematics,80.4,7.3,2.41,5.4,9,2.95
Female,20,Psychology,46.4,8.4,2.9,7.6,9,1.85
Male,22,Psychology,71.4,10.1,2.73,5.4,10,2.61
Male,21,Psychology,74.6,5.0,2.02,7.7,7,3.52
Female,22,Economics,74.7,8.1,2.7,7.1,8,2.51
Male,21,Engineering,74.4,6.7,2.58,5.8,5,2.53
Female,19,Mathematics,66.3,9.6,1.96,6.6,6,2.52
Female,22,Business,72.0,9.1,2.21,5.5,8,2.19
Female,20,Computer Science,52.7,3.3,3.33,6.6,12,2.21
Female,22,Computer Science,61.0,2.9,2.09,5.6,9,2.45
Female,22,Business,61.8,8.7,1.78,6.9,5,2.32
Male,19,Economics,48.0,9.4,2.64,5.4,17,2.83
Male,20,Economics,55.8,6.3,2.85,8.1,5,2.05
Male,22,Mathematics,62.9,10.5,1.79,7.7,12,2.13
Male,22,Mathematics,45.9,8.8,2.9,6.2,6,3.05
Female,21,Engineering,70.8,9.5,2.92,6.3,7,3.36
Male,23,Economics,70.6,2.2,2.66,8.3,8,3.17
Male,22,Computer Science,42.6,9.5,3.35,6.9,13,1.57
Female,22,Business,63.6,6.2,2.88,5.5,11,2.59
Male,20,Psychology,56.1,7.4,3.14,7.0,7,1.82
Female,21,Economics,42.0,10.8,2.32,6.6,10,2.27
Male,23,Mathematics,76.9,5.2,2.65,8.4,8,3.47
Female,21,Computer Science,76.0,9.1,2.07,6.3,11,2.79
Male,21,Mathematics,75.8,11.0,3.54,7.3,15,2.93
Female,20,Economics,52.1,4.0,2.89,7.3,7,2.15
Male,21,Mathematics,68.1,5.4,2.81,8.1,9,3.27
Male,23,Psychology,52.5,6.0,3.13,9.1,11,3.37
Female,20,Computer Science,61.3,2.5,2.52,7.3,15,2.91
Male,21,Psychology,60.6,6.0,3.26,7.5,4,2.68
Female,22,Psychology,81.5,9.5,2.86,7.2,8,1.81
Female,21,Psychology,49.6,4.4,3.43,6.6,8,1.79
Female,20,Mathematics,41.9,4.3,2.2,6.6,9,2.96
Female,20,Engineering,58.3,10.3,2.45,5.4,8,2.14
Female,20,Psychology,68.4,6.9,2.82,7.2,11,3.1
Male,20,Mathematics,40.8,11.4,2.92,7.4,12,2.96
Female,20,Business,70.2,4.1,2.43,6.6,16,3.57
Male,21,Mathematics,40.2,11.6,2.84,8.0,12,3.4
Female,22,Engineering,57.4,3.7,2.92,6.4,11,3.42
Female,19,Economics,60.5,5.5,2.68,7.7,11,2.62
Female,21,Engineering,66.6,10.7,2.93,8.4,11,2.08
Male,22,Business,86.4,4.3,2.42,8.0,7,2.33
Male,20,Engineering,71.1,6.6,2.0,6.8,7,2.16
Male,20,Psychology,78.5,4.4,2.78,6.4,15,3.17
Male,23,Business,60.5,6.3,2.59,7.4,10,1.68
Female,21,Business,63.8,7.0,2.65,4.9,7,2.33
Female,21,Psychology,70.5,8.8,3.04,7.3,2,3.78
Male,20,Psychology,73.4,3.2,3.49,7.4,14,2.21
Male,20,Psychology,63.2,7.8,2.39,6.7,9,2.46
Male,21,Business,58.5,5.7,2.09,6.1,11,2.02
Male,23,Computer Science,63.6,4.1,2.27,6.6,14,2.41
Male,22,Computer Science,63.3,5.4,3.49,8.4,13,2.91
Female,19,Engineering,63.8,10.4,1.57,5.7,4,2.35
Female,20,Psychology,66.4,8.4,3.46,8.3,15,1.55
Female,22,Economics,76.7,7.3,3.22,6.8,8,3.46
Male,20,Psychology,89.8,7.3,2.01,7.0,7,3.27
Female,22,Computer Science,75.2,5.5,3.14,8.8,15,2.83
Female,22,Economics,51.4,4.0,2.44,4.5,15,2.35
Male,22,Engineering,60.4,7.9,2.4,7.6,10,3.55
Male,22,Economics,61.3,7.4,2.38,8.5,13,2.46
Female,20,Mathematics,57.3,7.3,3.13,5.6,15,2.21
Female,20,Mathematics,64.5,8.0,3.04,6.2,8,2.79
Male,21,Mathematics,63.3,8.1,3.11,6.2,8,3.27
Male,19,Mathematics,68.9,8.1,2.45,8.5,12,1.62
Female,22,Business,62.2,9.1,3.04,6.3,10,2.18
Male,19,Computer Science,77.0,7.8,3.08,6.4,12,2.41
Female,22,Computer Science,52.4,5.7,3.03,6.6,7,2.6
Male,21,Psychology,50.9,2.3,2.79,5.5,7,2.57
Male,22,Mathematics,33.2,9.2,2.0,8.4,16,2.99
Male,22,Engineering,76.3,13.0,2.95,8.3,8,2.42
Male,20,Business,75.8,7.0,2.64,8.6,9,1.7
Male,20,Business,42.0,6.0,3.01,6.7,10,2.53
Male,21,Engineering,85.2,3.9,2.01,7.3,5,3.55
Female,20,Computer Science,83.3,5.8,2.87,8.0,16,2.16
Male,22,Engineering,76.7,5.6,2.72,7.3,12,2.51
Male,20,Economics,44.7,3.8,2.47,8.0,15,2.34
Male,21,Business,63.5,8.4,3.51,7.5,13,3.07
Female,22,Engineering,83.2,9.8,2.59,6.8,16,2.97
Female,22,Computer Science,89.5,6.3,3.05,6.5,13,3.05
Female,21,Mathematics,75.9,5.5,2.69,6.4,14,3.35
Male,21,Psychology,64.4,8.4,2.46,8.2,14,2.85
Male,21,Computer Science,49.3,4.6,2.33,5.8,10,2.09
Male,20,Computer Science,63.0,6.1,2.67,5.4,14,2.28
Male,21,Economics,52.0,4.2,2.07,6.6,4,2.89
Male,21,Mathematics,56.9,10.2,2.13,6.2,16,3.28
Female,20,Business,61.9,6.6,2.62,8.5,3,3.01
Female,20,Engineering,64.8,5.1,3.19,7.4,13,2.55
Male,21,Economics,64.7,5.7,2.6,6.4,14,2.14
Female,24,Economics,48.1,7.9,2.23,9.6,14,2.63
Male,21,Computer Science,78.5,10.1,2.7,5.7,5,1.67
Female,20,Computer Science,54.5,4.1,3.36,7.5,14,2.16
Female,23,Computer Science,55.9,8.6,2.08,6.7,10,3.49
Female,20,Economics,76.6,8.3,2.81,5.8,10,3.07
Female,19,Economics,58.8,4.1,2.8,5.2,10,2.43
Male,21,Economics,70.0,8.0,2.92,6.9,12,3.17
Male,22,Psychology,75.6,9.8,3.06,6.7,11,3.23
Female,21,Engineering,87.7,9.4,2.29,7.0,12,2.15
Male,20,Engineering,62.8,6.9,2.68,6.7,15,2.6
Male,20,Business,65.2,9.5,2.39,5.7,7,2.22
Male,20,Engineering,72.5,5.5,2.52,7.9,16,3.2
Male,22,Mathematics,68.0,8.4,2.13,6.8,8,2.47
Male,23,Computer Science,75.9,8.4,2.24,9.0,10,2.25
Female,21,Economics,74.4,10.8,3.71,7.3,10,3.33
Male,22,Computer Science,64.3,7.7,3.06,7.0,13,2.78
Male,20,Business,51.4,5.5,2.0,5.6,10,2.54
Female,20,Computer Science,35.4,8.4,2.75,5.4,8,3.03
Female,22,Computer Science,82.4,10.3,3.06,6.5,9,2.49
Female,21,Engineering,84.4,9.0,1.79,8.5,2,2.62
Female,22,Computer Science,73.9,5.3,2.62,5.8,16,1.77
Male,23,Business,31.8,6.2,2.85,6.8,5,2.46
Female,22,Psychology,82.1,9.5,3.04,6.2,12,2.34
Male,22,Business,67.9,9.6,3.04,6.2,12,2.89
Female,23,Business,57.5,8.7,2.15,6.0,9,2.85
Female,22,Computer Science,55.9,12.1,3.25,7.1,11,3.05
Female,23,Economics,69.3,9.3,2.29,6.3,7,2.32
Female,22,Engineering,63.4,11.6,3.35,7.5,14,2.18
Male,20,Engineering,61.7,11.7,3.36,5.1,7,2.79
Female,20,Mathematics,66.9,10.9,3.25,7.2,13,3.16
Male,21,Mathematics,73.6,9.6,2.47,5.5,10,2.78
Female,20,Business,79.6,10.6,2.59,5.9,7,2.84
Female,20,Business,76.6,10.1,2.67,8.7,10,3.13
Male,20,Mathematics,83.0,7.8,2.84,6.8,12,2.26
Female,21,Economics,66.5,3.5,3.55,6.7,6,2.01
Female,20,Psychology,46.5,4.0,2.93,8.5,10,2.84
Female,21,Computer Science,72.8,7.6,2.08,6.3,7,2.34
Male,19,Mathematics,74.9,7.7,3.27,5.4,8,2.3
Female,20,Psychology,66.5,6.9,3.02,5.2,15,2.25
Female,21,Business,45.9,5.8,1.97,6.8,6,1.69
Male,23,Business,54.7,7.1,2.34,7.3,11,2.27
Male,20,Economics,60.4,10.5,2.22,6.2,12,1.79
Female,22,Mathematics,76.5,8.3,2.82,8.8,15,3.21
Female,20,Economics,72.3,8.8,2.1,8.6,8,2.75
Female,20,Engineering,66.7,4.4,3.06,7.3,11,2.46
Male,20,Economics,57.0,7.3,3.3,6.9,12,2.34
Male,22,Economics,65.4,5.3,3.7,7.2,9,3.46
Male,21,Computer Science,45.2,7.5,2.52,5.8,14,3.07
Male,21,Engineering,46.0,5.0,3.74,7.9,11,2.66
Female,20,Economics,69.2,9.3,2.68,6.8,16,2.56
Male,22,Engineering,85.1,5.5,3.73,6.5,13,2.68
Female,23,Engineering,39.6,8.7,3.0,6.3,6,2.4
Male,22,Psychology,68.4,7.8,3.32,6.9,8,2.87
Female,22,Computer Science,91.9,8.8,2.85,6.6,8,2.91
Female,21,Computer Science,56.5,9.7,2.42,9.0,13,2.5
Male,21,Business,81.8,8.1,2.92,7.4,15,3.37
Male,22,Engineering,66.7,9.6,2.93,6.1,7,2.33
Male,20,Mathematics,74.3,4.5,3.05,6.3,14,2.85
Female,20,Computer Science,79.5,5.8,2.7,6.0,12,2.17
Female,20,Mathematics,77.8,10.0,2.3,6.3,2,1.75
Male,20,Computer Science,73.8,5.9,2.91,9.2,12,2.76
Male,20,Computer Science,89.1,8.7,2.14,6.3,5,1.99
Female,20,Psychology,62.8,4.9,2.53,7.0,7,2.93
Female,22,Business,58.3,8.6,3.18,4.3,4,1.99
Male,20,Business,59.8,6.7,2.23,7.6,14,2.73
Male,21,Psychology,69.0,2.2,2.63,7.2,13,3.02
Male,20,Engineering,63.3,7.8,3.17,7.1,12,2.17
Male,20,Business,56.1,3.2,2.4,6.1,15,2.77
Male,23,Economics,36.0,3.9,3.06,6.9,8,2.15
Female,21,Engineering,64.9,11.3,2.46,6.6,7,2.93
Female,23,Computer Science,85.1,10.4,3.04,6.6,8,2.33
Female,22,Computer Science,71.6,5.9,2.64,9.3,11,2.96
Female,21,Psychology,77.5,7.9,2.34,6.5,8,3.46
Female,22,Economics,61.4,9.1,2.03,7.7,6,2.18
Female,22,Economics,38.9,7.8,3.03,7.7,16,2.52
Male,21,Computer Science,64.6,9.2,1.64,6.5,9,2.85
Male,20,Engineering,61.4,8.4,2.29,6.2,9,2.51
Female,20,Economics,57.7,7.9,2.77,6.7,16,2.01
Male,22,Business,67.2,9.0,2.83,6.4,15,3.31
Female,21,Computer Science,46.1,8.9,2.58,5.8,8,2.17
Male,19,Business,55.4,8.7,3.2,6.1,8,2.43
Male,21,Business,46.4,4.8,2.94,4.9,9,2.77
Male,20,Engineering,82.4,5.2,3.09,5.6,9,3.26
Female,21,Psychology,57.8,8.8,2.1,7.0,5,3.17
Female,21,Mathematics,59.1,7.5,1.94,7.9,5,3.49
Female,22,Mathematics,64.9,8.7,2.06,8.2,12,3.19
Male,19,Engineering,80.3,9.0,2.63,6.3,4,3.01
Male,19,Engineering,61.5,9.0,1.72,5.2,12,2.38
Male,21,Economics,81.8,10.2,2.32,9.5,6,2.62
Male,22,Engineering,71.4,10.1,2.45,5.7,4,2.62
Female,21,Computer Science,60.1,4.0,2.98,6.6,5,2.23
Male,21,Mathematics,58.9,10.1,2.01,7.6,12,2.83
Female,22,Engineering,67.6,4.8,2.54,7.5,8,2.98
Female,20,Mathematics,69.6,4.2,3.13,6.9,6,1.87
Male,21,Psychology,71.1,8.6,2.67,6.6,13,2.97
Male,20,Engineering,69.7,5.9,1.99,6.6,7,1.98
Male,22,Engineering,42.7,6.6,2.82,7.0,2,2.84
Female,22,Business,49.6,5.5,1.97,7.4,13,2.18
Male,22,Business,65.9,5.0,2.36,7.3,13,1.89
Female,23,Computer Science,76.2,8.8,1.79,6.9,4,2.28
Male,21,Engineering,63.1,5.3,1.87,8.3,14,1.79
Male,22,Psychology,80.6,5.5,3.66,7.1,9,1.86
Female,22,Engineering,81.6,5.6,2.29,5.1,11,2.09
Male,22,Computer Science,61.2,11.3,3.18,9.4,15,2.02
Female,22,Economics,55.7,7.6,2.29,6.1,13,2.53
Male,23,Psychology,65.1,11.3,2.15,8.8,11,2.02
Male,22,Business,46.4,9.6,3.23,6.0,9,3.05
Female,22,Business,58.2,5.1,2.17,7.1,16,1.87
Male,22,Mathematics,53.5,8.5,1.83,5.9,11,2.16
Female,20,Business,59.7,2.6,2.01,6.9,2,2.33
Male,20,Engineering,62.7,6.7,2.12,6.3,11,2.37
Male,20,Mathematics,52.2,6.7,2.08,6.1,7,2.51
Female,20,Economics,57.8,9.1,3.23,6.2,12,1.56
Female,22,Psychology,69.2,8.7,3.13,7.3,9,2.19
Female,21,Psychology,72.6,7.6,3.0,8.2,12,2.69
Female,22,Mathematics,73.0,7.5,3.17,6.8,10,2.48
Female,23,Computer Science,56.2,6.0,2.61,6.8,9,2.38
Male,20,Mathematics,72.6,10.9,2.11,5.9,8,3.05
Female,21,Mathematics,39.7,9.3,1.99,9.3,13,2.18
Male,23,Economics,72.4,9.3,3.04,7.3,12,2.86
Female,21,Psychology,67.1,10.0,2.48,8.3,7,2.89
Female,20,Mathematics,47.0,6.0,2.11,7.5,11,3.51
Male,19,Computer Science,77.0,7.8,1.57,6.5,15,2.51
Female,22,Computer Science,77.2,5.8,2.07,6.4,15,2.64
Male,22,Economics,50.2,5.1,2.09,6.1,13,3.65
Female,20,Engineering,62.8,4.1,2.97,7.3,13,2.46
Female,21,Mathematics,70.9,8.9,2.52,8.0,7,2.6
Female,22,Engineering,49.1,3.5,2.0,6.7,8,2.05
Female,23,Computer Science,65.2,8.0,2.41,7.3,9,3.09
Male,21,Psychology,56.4,4.9,2.35,7.1,8,2.21
Male,22,Computer Science,57.1,6.3,3.57,7.7,6,3.2
Male,20,Computer Science,65.7,5.3,1.83,8.6,11,2.05
Female,22,Psychology,62.1,8.2,2.11,7.2,11,2.39
Female,20,Computer Science,77.5,5.7,2.19,5.6,11,3.02
Female,22,Business,49.5,8.6,3.09,6.8,8,2.62
Female,22,Psychology,80.7,11.0,3.39,7.6,8,2.24
Female,23,Business,62.6,10.0,3.22,7.7,13,2.41
Male,21,Psychology,83.0,3.0,2.61,6.1,4,1.95
Male,22,Mathematics,58.7,3.6,3.01,5.9,9,2.2
Female,22,Economics,86.7,4.5,2.58,6.6,6,3.06
Female,21,Business,72.9,11.5,3.32,6.3,8,2.53
Female,21,Engineering,45.9,4.6,1.88,7.3,10,3.11
Female,20,Economics,37.2,4.1,3.15,5.7,14,2.14
Female,21,Mathematics,46.4,6.0,2.28,8.1,13,2.66
Female,21,Mathematics,52.5,7.1,2.55,7.2,7,2.42
Male,21,Economics,45.7,4.2,3.24,7.4,8,3.15
Male,19,Mathematics,73.2,8.1,2.43,9.0,12,1.92
Female,21,Mathematics,58.6,9.8,2.12,7.9,15,2.54
Male,20,Mathematics,50.4,6.8,2.69,7.0,6,2.55
Female,21,Business,61.8,1.6,3.39,9.2,13,2.4
Male,21,Computer Science,80.4,9.3,3.19,5.2,15,2.37
Male,21,Engineering,72.0,9.4,2.1,9.2,11,2.41
Female,20,Business,60.1,2.6,3.6,5.2,8,1.7
Male,23,Computer Science,75.3,9.5,3.21,6.7,12,2.11
Male,21,Computer Science,69.6,6.5,2.83,5.8,14,2.01
Female,21,Psychology,50.9,8.8,2.83,6.1,6,3.03
Male,22,Economics,79.4,10.9,3.13,7.9,9,2.06
Female,23,Mathematics,54.8,11.6,2.04,5.6,13,1.6
Female,22,Computer Science,60.7,10.2,2.23,6.7,16,2.93
Male,22,Computer Science,73.5,6.8,2.97,7.2,15,2.35
Male,22,Psychology,72.2,5.3,2.56,4.9,8,2.96
Female,19,Computer Science,55.4,8.6,2.32,5.9,11,2.27
Female,20,Business,49.1,9.1,2.44,5.5,10,2.1
Female,23,Economics,53.7,5.5,3.76,7.3,11,2.6
Female,21,Psychology,74.5,9.5,2.0,7.9,6,2.43
Male,23,Mathematics,46.2,7.3,3.28,8.0,4,2.21
Male,20,Psychology,44.8,4.9,3.44,7.7,8,1.98
Female,19,Engineering,60.4,7.0,2.62,6.7,4,2.05
Female,21,Economics,52.4,7.8,2.3,7.9,7,3.13
Female,19,Computer Science,35.5,9.5,2.72,7.3,10,3.23
Male,21,Business,71.4,9.6,2.87,5.6,13,3.07
Female,21,Psychology,55.3,5.4,3.29,4.6,11,1.53
Female,21,Computer Science,53.1,4.4,2.24,6.7,13,2.19
Male,21,Business,44.2,3.8,2.86,6.8,5,2.65
Male,20,Mathematics,71.2,6.9,3.21,8.6,9,1.94
Male,22,Psychology,52.4,12.3,3.44,5.8,8,3.0
Female,21,Business,59.8,5.4,2.86,8.4,10,3.09
Female,20,Psychology,49.5,3.8,3.41,8.7,10,2.9
Female,23,Mathematics,71.3,10.6,2.58,5.9,8,3.37
Female,20,Engineering,69.8,5.7,3.34,8.0,6,1.66
Male,21,Computer Science,75.9,5.3,1.77,7.8,4,2.32
Female,23,Computer Science,60.4,6.8,3.23,8.1,11,2.93
Female,20,Economics,65.4,5.9,3.13,7.4,8,2.42
Male,20,Mathematics,69.8,7.0,3.23,6.0,11,1.68
Female,22,Engineering,53.9,6.2,3.06,7.8,5,2.87
Female,21,Engineering,54.7,8.9,2.77,8.0,10,2.62
Male,20,Psychology,70.2,4.2,1.93,5.7,13,2.13
Female,22,Psychology,75.1,9.1,3.0,6.4,16,3.34
Male,22,Computer Science,58.6,8.1,3.24,7.5,15,2.05
Male,21,Engineering,78.3,8.8,2.16,6.2,8,2.43
Male,20,Mathematics,54.1,10.7,3.1,8.4,10,3.06
Male,20,Psychology,56.0,6.7,2.61,6.3,7,2.16
Female,20,Mathematics,59.2,5.4,2.64,8.1,5,3.68
Male,21,Psychology,44.2,7.4,2.42,8.7,10,3.36
Female,22,Psychology,42.2,6.5,3.56,7.1,8,2.95
Female,23,Engineering,62.9,9.1,3.13,6.3,11,2.8
Male,20,Psychology,50.2,9.0,3.02,8.2,17,2.64
Female,22,Engineering,57.2,10.0,2.54,6.4,15,2.22
Male,23,Psychology,60.4,5.3,2.7,9.0,7,3.09
Male,22,Psychology,83.7,8.6,2.77,6.4,13,3.09
Male,21,Engineering,66.4,6.9,2.8,7.5,15,2.42
Male,22,Economics,74.6,2.5,2.29,5.4,8,2.24
Female,22,Psychology,80.5,6.8,1.98,7.1,1,3.12
Female,19,Economics,85.8,5.4,2.32,7.4,11,2.97
Male,20,Economics,58.8,3.2,2.87,6.4,14,3.12
Female,19,Mathematics,79.3,6.3,2.06,6.4,6,2.48
